"target","fips","samplesize","p1","p2","p3","p4","p5","p6","p7","p8","cverror1","cverror2","cverror3","cverror4","cverror5","cverror6","cverror7","cverror8","MSEout1","MSEout2","MSEout3","MSEout4","MSEout5","MSEout6","MSEout7","MSEout8","MSEoutSA","MSEttest1","MSEttest2","MSEttest3","MSEttest4","MSEttest5","MSEttest6","MSEttest7","MSEttest8"
4,485,16,0.9703,0.6993,"0.3467","0.9003","0.3551",0.3551,0.9898,0.9719,948.83223436529,117.30556009676,21.0603806490763,-20.9398910877213,3.56101602128194,3.56101602128194,2794842596892157952,86.4548123222274,2453.68784563664,1986.94842542667,1900.4494750003,2682.46602675768,1892.67276250602,1892.67276250602,3.44083318635174e+20,2148.90153812363,2221.99758731289,0.0252374318027679,2.03294264396844e-30,5.80643343285001e-24,4.39979129752256e-11,1.5205324424705e-07,1.5205324424705e-07,6.02562552412386e-93,0.387506541028405
4,485,32,0,0,"0","0","0",0,1,0,201.595670590333,-263.671874232265,153.207320316674,-325.172091554744,858.744327092249,858.744327092249,8.00673906739857e+20,180.339276198905,1962.88656578481,2149.13237850913,2019.16078073725,2254.03148630666,2019.16078073725,2019.16078073725,3943545869539896320,1763.949342659,2472.28882903201,7.23026906929121e-08,3.32851390303681e-34,5.26558231497055e-36,7.73875918175061e-15,5.26558231497055e-36,5.26558231497055e-36,4.1026767959595e-92,5.57610249380535e-20
4,485,64,0,0,"0","0","0",0,1,0,-821.808013197451,-444.468921215015,-638.064894440334,-247.207783500264,-786.021377081158,-786.021377081158,927758191808333184,-896.124373745203,1936.35753775804,2266.45437333798,2147.74730947081,2313.72541585574,2177.29143745553,2177.29143745553,1069620343926185216,1970.67644022792,2568.44574922775,3.868210726169e-09,3.54401060579262e-30,1.60471037061785e-30,2.09854529657623e-11,2.13435317293276e-08,2.13435317293276e-08,4.47925884213115e-89,2.41135366355376e-08
4,485,128,0,0,"0","0","0",0,1,0,-1292.8214001102,-569.159210406415,-719.95701419449,-392.430068252358,-915.889139125015,-915.889139125015,15598882060274913280,-1270.08838922211,1812.4902187348,2331.49627230439,2273.15275168677,2444.46240958086,2213.97952927595,2213.97952927595,16075503822743601152,1807.52407708709,2713.61813971824,1.54098274326628e-20,1.22766137169933e-36,1.03739812713337e-26,2.89322481495518e-11,1.39723647518373e-10,1.39723647518373e-10,8.39847586496091e-91,4.19296835035009e-21
4,485,256,0,0,"0","0","0",0,1,0,-354.936909837807,-160.759166068518,-170.379606346525,-168.036960569225,-142.34122876192,-142.34122876192,6.54655343406111e+21,-364.494034059419,1722.40215700591,2144.67762496151,2098.85104711569,2268.80442964238,2075.68313808707,2075.68313808707,7.25452185306207e+20,1718.21812277918,2466.49573483666,1.2259852868857e-18,1.10952714640049e-30,8.37269099097176e-24,2.71171572348307e-14,2.76824239670045e-08,2.76824239670045e-08,4.23717489527243e-83,1.95291280446797e-19
4,486,32,0,1,"3e-04","0","0",0,1,0,120.594714721157,188.633052853311,-19.2626440576937,56.2042860983515,214.481677813577,214.481677813577,1.055515942868e+19,-10.6778474210141,5096.72621130513,6115.0580319364,6243.69710945317,5642.3805380983,6348.30882184475,6348.30882184475,146956364411005792,4983.20456411793,6136.37977171191,1.31453215708201e-08,0.649843795383668,0.0471707407343627,1.61644482312578e-25,4.61565266563062e-07,4.61565266563062e-07,1.3941116063835e-89,1.98715062111312e-16
4,486,64,0,0,"0","0","0",0,1,0,-4012.68040000278,-1644.08699710375,-2621.72040628891,-2241.12963036445,-2682.16602803607,-2682.16602803607,3.3211077780423e+19,-3902.59307253485,5121.64547625763,5669.49409484521,5737.7820223418,5737.7820223418,5748.53416459739,5748.53416459739,6486333236298590,5052.8780175724,6183.94777773701,2.53593394007745e-06,2.40009450964674e-08,0.00176208596783719,0.00176208596783719,0.0372562181932037,0.0372562181932037,5.09231442188421e-86,2.05447138458115e-07
4,486,128,0,0,"0","0","0",0,1,0,-787.415644374725,-1.21522828170419,-271.408861044817,7.21012930595225,-271.408861044817,-271.408861044817,70811886699364687872,-786.533358038542,5035.99554188457,5670.75005699434,5490.94572397787,5670.87882146435,5490.94572397787,5490.94572397787,3.08247883219198e+20,5040.94902235895,6367.48421287575,9.10726521329959e-10,2.88277929318083e-20,7.86529060210768e-15,8.68678770052575e-12,7.86529060210768e-15,7.86529060210768e-15,1.38823106858638e-90,4.8653068878363e-10
4,486,256,0,0,"0","0","0",0,1,0,-1758.25810410889,-634.335571258355,-796.243109197841,-604.992589951569,-854.371263016225,-863.916534274658,1.52293910547588e+22,-1685.77152096355,4744.29172204582,5579.64238238414,5357.06690477222,5579.64238238414,5357.06690477222,5357.06690477222,4.28964490255392e+22,4735.95423970848,6184.7390676728,1.26387348860288e-13,7.45923121126023e-10,1.03971398686e-13,7.45923121126023e-10,1.03971398686e-13,1.03971398686e-13,5.08120880658749e-96,4.79084398116694e-14
4,487,32,0,0,"0","0","0",0,1,0,487.791409364298,-90.3377294281072,50.1686281379466,758.673943318276,446.39410381185,446.39410381185,1.11892415594081e+20,182.317072070295,1483.9664549196,1695.61747463957,1780.00115749684,1999.92103579053,1780.00115749684,1780.00115749684,4.78356971457193e+20,1607.7040190653,2042.16007751657,1.48451438294325e-14,2.25479988086167e-15,1.05993870180209e-08,0.105538872419232,1.05993870180209e-08,1.05993870180209e-08,5.40376931427602e-93,2.06949189181057e-13
4,487,64,0,0,"0","0","0",0,1,0,400.074569007397,-3.20606530539169,-120.532271186778,-160.237074755373,-139.070929402961,-139.070929402961,1436138633724616192,254.103653023895,1582.76964847353,1729.62278770372,1701.94725363433,1790.97392887237,1642.73267781427,1642.73267781427,2572879887287388672,1588.88929769765,2075.73064766508,1.84550498499936e-13,2.00173466096761e-14,5.13653009591927e-20,4.84845688068241e-12,3.84395047813542e-19,3.84395047813542e-19,1.07773037050803e-100,1.28352199606927e-13
4,487,128,0,0,"0","0","0",0,1,0,-1360.18345514721,-616.916568543892,-614.063654290989,-329.936974858734,-602.506373959553,-602.506373959553,11105893707832340480,-1350.37084989001,1582.08367316927,1781.79564707253,1730.18064946417,1850.60607672148,1730.18064946417,1730.18064946417,11420950470008713216,1576.53799377818,2123.0456826238,1.21398947443034e-10,1.85294523567193e-12,1.52023733988675e-18,2.39492287139161e-10,1.52023733988675e-18,1.52023733988675e-18,3.55902416752324e-91,3.43731919568645e-11
4,487,256,0,0,"0","0","0",0,1,0,-1100.57378582356,-741.087164577915,-682.332848500928,-565.474420751294,-713.506329410528,-713.506329410528,8.76509766165274e+20,-1103.77765887302,1494.00008917087,1714.03838483556,1648.03626428182,1769.11862655584,1598.19705506668,1598.19705506668,71684463851838521344,1490.79074156947,2040.06182180786,2.25288155184309e-13,1.53023845705958e-12,9.44186086274861e-21,5.43810510240576e-11,5.41983423556713e-20,5.41983423556713e-20,4.66595348023692e-94,1.22656607129403e-13
4,489,16,0.8501,0.9445,"0.6758","0.6758","0.6758",0.6758,0.9898,0.9385,4839.22884760389,318.060014643384,256.127847150668,331.307741390291,1467.94340688602,1467.94340688602,27079221586.5903,3113.39747131744,5045.9485476931,6370.66357879079,6635.04467860111,6635.04467860111,6635.04467860111,6635.04467860111,4281619440396013056,5476.50992165428,6615.18243194417,2.81283089729237e-12,0.000328839458718921,0.626634712747638,0.626634712747638,0.626634712747638,0.626634712747638,1.15608119615614e-85,1.13305010259291e-25
4,489,32,0,3e-04,"0","3e-04","0",0,1,0,-1529.82354772842,243.977870660021,-238.913382900271,243.101261448713,53.3518632959904,53.3518632959904,1249969958297909504,-1573.32944865921,4913.49698793644,6492.89926315677,5731.35137149685,6492.89926315677,6046.75569600273,6046.75569600273,8410173427381666816,4532.96526523578,6755.0151692622,5.61118786920466e-09,0.00819908231706627,8.09210313994002e-25,0.00819908231706627,4.97217679497094e-08,4.97217679497094e-08,2.16143129527971e-92,2.03909853544857e-15
4,489,128,0,0,"0","0","0",0,1,0,-2897.49305778629,-799.99709411189,-1354.35993611399,-681.03497917953,-1292.69317919634,-1292.69317919634,6106276436374769664,-2863.91062884788,4569.82364063162,5378.10278151476,5193.31156689898,5193.31156689898,5589.61946655019,5589.61946655019,12750855693307209728,4571.37062333174,5895.70456012746,4.23673950046922e-11,5.31531365997604e-11,5.54233974371908e-16,5.54233974371908e-16,0.0103815942175146,0.0103815942175146,7.94407196993045e-89,2.70732621891393e-11
4,489,256,0,0,"0","0","0",0,1,0,-2652.33489159128,-583.083710079278,-919.642363008224,-184.65371646885,-919.642363008224,-919.642363008224,65385754424302845952,-2644.35794892232,4081.18257918072,5435.7559140833,5144.20380237962,5819.86676864417,5175.47659302666,5175.47659302666,73374898899682467840,4079.44016881557,6077.99891239857,1.67530676349548e-21,1.50250132263051e-16,4.82134358816079e-25,0.00157473560208734,9.96009751994148e-24,9.96009751994148e-24,1.88379246978535e-86,7.83845709396828e-22
4,490,16,0.6258,0.3766,"0.8218","0.3766","0.8218",0.8218,0.9898,0.4472,-12218.1186318628,-11720.2444620915,-11895.5541033422,-11720.2444620915,-6034.99909828446,-6034.99909828446,2915738644186180,-13339.2977637943,29417.6809501067,33835.3992338202,33345.3430038705,33835.3992338202,33345.3430038705,33345.3430038705,3849662866410977280,29355.759659583,45725.1082395919,3.85134091119492e-18,1.00013971463811e-25,1.97804851928729e-23,1.00013971463811e-25,1.97804851928729e-23,1.97804851928729e-23,5.50126846321542e-92,6.47357366819562e-19
4,490,32,0,0,"0","0","0",0,1,0,29617.3491670255,-4928.76874855098,-1995.61836623619,-4928.76874855098,5676.47255127344,5676.47255127344,15284727641491884032,28694.4371677603,29413.4879983606,35475.0619217582,35026.4947401181,35475.0619217582,36038.2356489712,36038.2356489712,5724690384013000,29384.1371944844,48215.3915015801,1.86949968075792e-35,1.13959994308155e-25,1.68135393547782e-22,1.13959994308155e-25,4.2345296616e-13,4.2345296616e-13,8.68178200376388e-86,8.02400471368425e-36
4,490,64,0,0,"0","0","0",0,1,0,-23695.6875654372,-11894.706592275,-11609.1642102442,-9484.43253893667,-12624.3238048431,-12624.3238048431,19927697277796474880,-23619.4100391642,25772.4700658677,36697.5980719862,36015.8583592538,36697.5980719862,36982.1952428076,36982.1952428076,24862105568771096576,25840.5909053888,51167.9569352009,1.3230696880014e-38,1.63565674429732e-32,2.27719804632259e-29,1.63565674429732e-32,3.29397810085983e-18,3.29397810085983e-18,4.31735442521227e-93,1.03313892030066e-38
4,490,128,0,0,"0","0","0",0,1,0,-9698.70512712797,-9134.23269039364,-10085.6534438849,-9134.23269039364,-10085.6534438849,-10085.6534438849,19001363866217852928,-9825.76356774842,24239.365863307,35132.4386203352,35117.2063747645,35132.4386203352,35117.2063747645,35117.2063747645,6871271087594824704,24246.0225716394,46472.3401302833,3.64684976376938e-35,4.09332550425759e-23,4.08322779967261e-21,4.09332550425759e-23,4.08322779967261e-21,4.08322779967261e-21,9.11231495651496e-94,3.27124938006706e-35
4,490,256,0,0,"0","0","0",0,1,0,-21917.9384031575,-12124.4787352028,-12124.4787352028,-10049.298794372,-12124.4787352028,-12124.4787352028,73943861367881383936,-21915.1251817683,22937.1244318362,34785.6511841459,34785.6511841459,37266.8572411261,34785.6511841459,34785.6511841459,1.73549734664157e+20,22937.4012864691,47168.2262972448,9.9464001717861e-42,1.89667440122424e-28,1.89667440122424e-28,1.83636481239148e-31,1.89667440122424e-28,1.89667440122424e-28,8.47972105859117e-89,8.91669351249931e-42
4,491,16,0.6665,0,"0.3634","0","0.5572",0.5572,0.9898,0.6403,-286.742054267377,-2055.78637701199,-2141.51854499837,-1982.53841420828,-2443.56833515457,-2443.56833515457,6915258526938886,1486.76381290394,2059.80281218654,2290.75538085023,2201.54514402592,2561.03340501107,2178.16864455312,2178.16864455312,684605811436058752,2055.90492833153,3122.88653026698,8.29485259777097e-14,8.67497116781599e-40,2.54818664933714e-43,1.70257098789561e-19,6.30828735353656e-29,6.30828735353656e-29,1.30161630099549e-86,2.95863187173176e-14
4,491,256,0,0,"0","0","0",0,1,0,-1041.16008502513,-549.566850309217,-586.734497457905,-522.058909988268,-483.862722417153,-483.862722417153,14097919512506454016,-1031.984389039,1605.59962671544,2375.47532505224,2291.44683095202,2375.47532505224,2291.44683095202,2291.44683095202,1981299863762504960,1605.69807007675,3200.32069265899,4.49622187514744e-37,1.1449162877407e-37,1.18278889863086e-40,1.1449162877407e-37,1.18278889863086e-40,1.18278889863086e-40,1.28765376090943e-97,1.30977679309418e-37
4,493,16,0.9975,0.9929,"0.9903","0.6748","0.9777",0.9777,0.9898,0.9679,-4125.83756822846,4008.72833303771,12514.1275706189,4070.20306246545,13024.9710135645,13024.9710135645,30535384976036147200,-2942.34594110899,39462.1054392326,33649.1012080606,34336.6608437425,33149.6939035012,32507.6508101248,32507.6508101248,964475895683.081,38164.6695729899,36504.3655606683,0.120543341936782,6.73915418032406e-13,0.000384695276803282,1.13225899625432e-19,1.40690302025178e-18,1.40690302025178e-18,1.769832098338e-83,0.36848552458451
4,493,32,0,4e-04,"4e-04","4e-04","4e-04",4e-04,1,0.0011,-17680.0843269596,-9598.89699787347,-3566.03856025507,-3380.19769724245,3255.6932112338,11747.0571327923,355650951450800,-17977.5470406619,23173.1925261289,32689.5424762671,32689.5424762671,32689.5424762671,32689.5424762671,32689.5424762671,1626357230625376,23309.3002763821,35257.0041931605,1.45687686035417e-23,2.9795888071936e-05,2.9795888071936e-05,2.9795888071936e-05,2.9795888071936e-05,2.9795888071936e-05,2.68086900545163e-86,2.6396922867913e-23
4,493,64,0,0,"0","0","0",0,1,0,-22380.9210224262,-3634.04903844694,-3853.85061262966,-4907.54201661085,-3794.6690919788,-5051.07595079717,38684281553048657920,-22338.3704508612,19923.4946285903,31590.756988034,31498.1927502286,31226.9329975855,31498.1927502286,31498.1927502286,13452556850794582016,19933.3196435189,34403.5001702989,8.2838287088674e-25,6.29352515620619e-14,1.31540584354029e-14,7.52726467616113e-38,1.31540584354029e-14,1.31540584354029e-14,2.30071072824e-88,6.69778259733373e-25
4,493,128,0,0,"0","0","0",0,1,0,-16871.5160506447,-3855.04377829772,-736.720160963305,-2412.74195185632,-6786.31443577656,-6786.31443577656,1.0294286819851e+20,-16849.3409428042,19682.0371043772,33012.8423809277,33012.8423809277,32099.057655811,31032.0551233836,31032.0551233836,1.44271869367684e+20,19669.6383142218,35200.7294153929,6.73793993280477e-29,8.85117449290944e-10,8.85117449290944e-10,7.89791487334103e-38,5.62744831232247e-21,5.62744831232247e-21,3.82681182371059e-87,4.83757681421379e-29
4,494,32,0,0,"0","0","0",0,1,0,-723.443173633578,-103.898072194102,-206.563074876014,-320.494980625183,402.117011992147,402.117011992147,1.39571718898069e+20,-1093.78211196965,3253.83813504475,5769.69906591415,5335.14711852151,5797.88178541839,5335.14711852151,5335.14711852151,32295145770643161088,3194.40786255687,6181.58330786097,8.23079060185199e-26,0.000774140721659995,3.39161819409134e-15,6.4471643132505e-42,3.39161819409134e-15,3.39161819409134e-15,1.06045591105224e-84,5.88067755722871e-28
4,494,64,0,0,"0","0","0",0,1,0,-3945.46775993211,504.785300252058,-692.263588387291,1077.27275117507,317.230050438036,317.230050438036,3.03781943409041e+20,-3846.51847418012,3368.6703533072,5008.49389037009,4625.9261524231,5235.79376395858,4625.9261524231,4625.9261524231,1.54168378769511e+21,3337.68119262681,5424.56360120946,8.75516467393074e-17,0.000366754117473437,3.02304039775154e-16,0.107129287127411,3.02304039775154e-16,3.02304039775154e-16,1.11401212820604e-84,1.10656507580977e-17
4,494,128,0,0,"0","0","0",0,1,0,-997.104002812449,-44.8397603719022,42.5032802154474,-204.224201389989,-237.27178883642,-237.27178883642,736920493728968192,-984.002647117133,2971.23252634195,5212.70178589413,4801.39935958693,5483.92939378524,4909.16603266214,4909.16603266214,834540656022330624,2983.18660700834,5828.49124109544,4.12916924021666e-39,9.83659731919299e-09,4.3482820401044e-22,4.77388086495699e-33,1.01164102377613e-13,1.01164102377613e-13,1.84328137142415e-100,1.78340785109171e-39
4,494,256,0,0,"0","0","0",0,1,0,-2893.40803897306,-543.430317223521,-785.783883185166,-108.997402222344,-884.005224396924,-884.005224396924,53071211028459814912,-2882.16413187831,3102.13737907493,5561.57260878017,5136.08814525277,5887.81830070175,5213.75365491479,5213.75365491479,6675218135227410432,3107.10457575053,5936.55284786383,4.37908654215312e-36,0.000966922607344852,2.72334785884671e-16,0.681517378951338,6.19844749290111e-10,6.19844749290111e-10,2.13874715387864e-87,2.73537338431912e-36
4,497,16,0.7239,0.0442,"0.2647","0.0141","0.8397",0.9068,0.9898,0.6956,5641.60785140188,144.227896507408,-115.134632863756,-712.265620935731,-698.621233865818,-434.88250246189,2777520995633.04,3221.16417840368,6845.59438559383,10548.6098457998,8669.52840163228,8270.84219061226,7845.12926669574,6784.53112245882,59186032215549829120,5909.21524342375,9993.63631746387,2.94799338136267e-30,7.48845874657081e-15,1.47359367443736e-52,1.08214194009706e-51,5.83580633237326e-38,6.08719793506435e-49,6.20398694383716e-100,5.92443041764622e-50
4,497,64,0,0,"0","0","0",0,1,0,-8802.3435058749,-3913.98228416686,-4411.56676885444,-2585.37088688132,-6125.59342396698,-6125.59342396698,1.44949001558134e+21,-8665.83049185959,5475.3287202367,8404.45224222084,7678.23595869623,7678.23595869623,6472.93096705939,6472.93096705939,43019816398868766720,5386.23801111936,10324.5462796456,4.16558966896591e-26,8.38030972474326e-36,1.37599411714366e-29,1.37599411714366e-29,2.38620759362053e-22,2.38620759362053e-22,3.72595760493377e-96,1.59924183440794e-27
4,497,128,0,0,"0","0","0",0,1,0,-8512.67244912507,-3248.54018248829,-4767.4103753157,-3097.93578964192,-4815.63814475193,-4815.63814475193,8.86602861921112e+20,-8499.19740712434,4685.14570740252,7919.59172638468,6939.12225604815,7911.8923000117,6229.49391670511,6229.49391670511,1.83955407591286e+20,4671.55904619763,10134.2140606273,2.4238429737382e-37,3.99290878703644e-53,2.80894826916408e-48,4.7955091244521e-37,4.457874670251e-23,4.457874670251e-23,9.270883575146e-85,9.30887245691421e-38
4,497,256,0,0,"0","0","0",0,1,0,-6565.29450971274,-2428.43653772611,-3259.97143853901,-2492.14431784972,-4994.76580914759,-4994.76580914759,2.06028392119039e+20,-6549.12880170773,4514.00067507546,7733.53151976767,7104.21343549822,6715.97950894931,6206.55028789084,6206.55028789084,4.30077739200648e+20,4517.05729307866,9781.71477607741,4.97125609726518e-33,2.19580990620754e-50,2.31427734435594e-37,7.92089698675302e-44,4.0522073722527e-21,4.0522073722527e-21,1.40373696532955e-102,4.63101021968122e-33
4,499,16,0.9672,0.9898,"0.7213","0.7256","0.7256",0.7256,0.9898,0.8641,-1313.78043425057,693.599182803813,-269.17127197314,-433.858292998178,-895.224653585613,-895.224653585613,213656503586421088,-1524.90180074833,3204.77904124883,4957.31638413675,4674.91998542859,5026.36682986173,5026.36682986173,5026.36682986173,264514406007.482,3384.31179820317,4793.40807705535,2.67835409409159e-18,0.0793369048347755,5.6130302240724e-05,0.161207655134201,0.161207655134201,0.161207655134201,9.12095370529316e-92,5.2300995108583e-16
4,499,32,0.0039,0.0111,"0.0111","0","0",0,1,0,313.498914340441,268.871325539001,762.770166456242,521.152356002447,752.329395334606,752.329395334606,5440507453225724928,312.491770199973,3514.83813198978,4720.71359902491,4720.71359902491,4169.27210436984,4638.66796392361,4638.66796392361,13031861691661727744,3698.38619002015,4425.87542212659,3.69541440696622e-24,0.000411034369537586,0.000411034369537586,3.59062458081915e-23,0.0159647822180791,0.0159647822180791,1.6613661673811e-82,8.89254045134443e-22
4,499,64,0,0,"0","0","0",0,1,0,1946.24977953027,2013.38087774057,2535.32384802809,1329.98063802832,2349.67089448029,2349.67089448029,6936352426467895296,1627.52002883281,3264.47005594499,4682.98223933476,4688.02146057274,4431.96465724106,4720.97111829029,4720.97111829029,6414012183883468800,3272.20964854696,4673.55533954735,3.74590284140238e-16,0.914892126640835,0.886963662249263,8.72038192783231e-20,0.732139465137354,0.732139465137354,1.04428684075207e-94,7.71572587074401e-18
