"target","fips","samplesize","MSEout_OW","MSEout_OW_pos","MSEout_CWM","MSEout_SA","p_OW","p_OW_pos","p_CWM"
1,472,20,286.96142150918,166.684055062864,148.437908496732,88.6517647058824,0.2272,0.1224,"0.0013"
1,472,24,91.1050606431401,83.5878274496154,77.034188034188,70.1292307692308,0.0463,0.0442,"0.048"
1,472,28,79.9928725312372,60.7951113790255,61.5185185185185,59.0711111111111,0.0041,0.003,"0"
1,473,12,3116.96798084339,1114.56,1264.96444444444,1078.0832,0.9794,0.9839,"0.9753"
1,473,20,942.385053983098,1024.22024052661,666.013071895425,791.070588235294,0.389,0.7881,"0.6606"
1,473,24,467.171305928421,161.937771433546,174.572115384615,174.135384615385,0.4091,0.0177,"0.0462"
1,473,28,612.907148289232,67.9350214377287,85.3125,33.5288888888889,0.1032,0.0404,"0.0408"
1,474,12,13432.740954643,5050.64404600426,4428.12,3669.4352,0.9938,0.0108,"0"
1,474,24,1423.17998845749,687.506168032688,656.543269230769,676.735384615385,0.0646,0.2361,"0.0136"
1,474,28,1633.86074498848,743.10311120779,689.013888888889,674.866666666667,0.2416,0.0612,"0"
1,475,12,1338.0783028373,1789.04581248286,1502.6375,1514.5264,0.9871,0.9312,"0.9501"
1,475,16,1021.90638163823,1762.24712206419,1751.36904761905,1757.01523809524,0.6223,0.6141,"0.9517"
1,475,20,778.497958466721,275.588235294118,307.867647058824,198.294117647059,0.3666,0.5537,"0.1457"
1,475,24,113.508208942635,63.8461538461538,99.9807692307692,66.3876923076923,0.6827,0.6858,"0.157"
1,476,12,143447.693608579,55832.2508516218,49104.8619791667,55106.8148148148,0.9964,0.5661,"0.9258"
1,476,16,72532.9116288881,49485.5561849066,49349.428125,50105.2861111111,0.2042,0,"0"
1,476,20,64523.437944559,40883.0887993372,32941.12109375,26446.0885416666,0.6475,0.0301,"0.2263"
1,476,24,11580.6854707299,9364.21677854962,8779.30729166667,7863.62731481481,0.0434,0.4457,"0.0011"
1,476,28,13826.2284769732,9406.94394193563,8474.59375,7461.79513888888,0.0634,9e-04,"0.002"
1,477,12,7598.03437941856,7120.42838068056,7710.525,6584.8384,0.9296,0.8881,"0.9152"
1,477,16,21907.5156445196,9569.76770845725,8374.79761904762,6717.43619047619,0.03,0.01,"0.0012"
1,477,20,3173.83581492494,1568.82542151283,1868.72549019608,2007.69647058824,0.007,0.0071,"0.0013"
1,477,24,510.070358736821,538.554784294388,616.760683760684,634.652307692308,0.0194,0.0025,"5e-04"
1,477,28,316.088901797411,396.782200377124,458.703703703704,495.791111111111,0.0067,0,"0"
1,478,12,2697.68641476684,968.071926940353,671.635,446.6864,0.9807,0.9755,"0.7192"
1,478,16,744.310906288297,852.873022647749,714.52380952381,412.188571428571,0.7231,0.034,"0.0597"
1,478,24,199.258287300885,166.256389060565,178.745192307692,164.356923076923,0.8397,1e-04,"1e-04"
1,478,28,161.1049661542,141.830961743224,134.457777777778,134.457777777778,0.9034,0,"No need to compare!"
1,479,12,172999.906391795,17859.0047182565,19582.1302083333,16004.9988425926,0.8929,0.9983,"0.9981"
1,479,16,76391.8059813375,13846.6804213586,13162.1333333333,13264.1194444444,0,0,"0"
1,479,20,19349.588779183,8290.57568849007,6029.65972222222,4482.59895833333,0.7142,0.0134,"0.0087"
1,479,24,1828.51593487204,1351.28491840702,1241.078125,1340.06944444444,0.4771,1e-04,"0.0113"
1,479,28,1741.79722820623,1040.09980192952,1117.125,1269.06944444444,0.7319,0.0012,"5e-04"
1,480,12,12844.8401505566,2194.84,1431.88888888889,1425.7248,0.906,0.6486,"0.008"
1,480,16,3304.80972003518,1101.82004362984,1242.06349206349,963.413333333334,0.9286,0.8568,"0.0683"
1,480,20,808.050772910375,734.052486953547,551.59477124183,593.877647058824,0.9988,0.9759,"0.9536"
1,480,24,149.145770294658,155.622166143105,137.008547008547,124.329230769231,0.9767,0.9637,"0.999"
1,480,28,80.5436652835146,45.7663163847874,52.4444444444444,46.5244444444444,0.977,0.9912,"0.9889"
1,481,12,14703.5620222663,9289.52,11779.16,12590.1408,0.9938,0.9886,"0.9981"
1,481,16,44656.1139769749,7648.09523809524,5647.66666666667,6443.45333333333,1e-04,1e-04,"0"
1,481,24,3051.59221677659,766.388492847867,793.059829059829,735.301538461538,8e-04,0.0012,"3e-04"
1,482,12,2934.68834531254,1760.64,1810.72,1324.048,0.9653,0.9244,"0.8367"
1,482,16,4763.16745112386,1665.28863329937,1275.6875,1207.55238095238,0.0014,0.0029,"4e-04"
1,482,20,544.807375188583,536.365898187917,508.660130718954,549.110588235294,0.0844,0.3775,"0.8296"
1,482,24,495.807439871618,531.854736347716,609.230769230769,561.381538461539,0.0731,0.0762,"0.0725"
1,482,28,218.01677591644,236.454557338633,225.58024691358,259.031111111111,0.0921,0.0185,"0.1731"
1,483,12,2385.59997553,1238.50901457565,717.345,767.504,0.6834,0.7471,"0.3618"
1,483,16,4648.11465302066,1417.38095238095,630.032738095238,679.838095238096,0.0555,0.0981,"0.1399"
1,483,20,198.021305665836,217.056313141602,210.735294117647,293.037647058824,0.0876,0.1104,"0.0028"
1,483,24,232.867057585315,255.733926327664,261.153846153846,317.267692307692,0.0081,0.0357,"0"
1,483,28,233.320376960868,178.323363073517,190.611111111111,173.888888888889,0,0,"7e-04"
1,484,12,5536.2136871158,930.000126247403,891.173333333333,828.8688,0.4736,0.4418,"0.2412"
1,484,16,2577.48558169852,860.904761904762,678.428571428571,728.729523809524,0.2303,0.2837,"0.0295"
1,484,20,530.508842518775,583.402222732184,524.045751633987,527.691764705882,0.22,0.3574,"0.0945"
1,484,24,164.229955532072,177.360492792245,217.957264957265,221.458461538462,0.1564,0.0162,"0.3332"
1,484,28,197.586973951574,237.129702383404,285.567901234568,282.808888888889,0.0119,0.0016,"3e-04"
1,485,16,3816.02852612723,234.472671531095,230,279.620952380952,0.0212,0.0237,"0.0011"
1,485,20,517.393364784267,234.101299186322,127.463235294118,106.054117647059,0.0137,0.0953,"0"
1,485,24,317.239851914596,155.319206782964,83.1971153846154,71.52,0.0404,0.0012,"0"
1,485,28,225.446324940394,161.385870106859,93.6666666666667,83.4755555555555,0,0,"0"
1,486,12,5157.79720062503,951.08,1114.99,1496.2304,0.9923,0.8363,"0.2927"
1,486,16,473.802824517759,599.354827601591,626.544973544973,706.281904761905,2e-04,3e-04,"0"
1,486,24,266.286553361386,389.471067990508,338.1875,415.421538461538,6e-04,0.0245,"0"
1,486,28,364.223718960349,502.839621979704,430.020833333333,535.475555555556,0,0,"0"
1,487,12,531.117149452715,251.56,252.315555555555,381.2576,0.988,0.9677,"0.9439"
1,487,20,220.800327506535,108.582864680621,177.371323529412,138.221176470588,0.0012,0,"0.0033"
1,487,24,101.392176469474,45.2647135000904,49.5726495726496,43.4430769230769,8e-04,0,"9e-04"
1,487,28,89.1486850801053,35.6466092204022,37.3827160493827,22.9422222222222,3e-04,0,"0"
1,488,12,35338.3363865255,16283.8099854177,22587.1262626263,18514.053030303,0.89,0.8282,"0.89"
1,488,20,8184.99103507403,3162.02039844078,2775.50892857143,2723.61706349206,0.7984,0.3942,"0.0046"
1,488,24,4321.1134192615,971.558544092964,976.13125,923.305555555555,9e-04,0.001,"0"
1,489,12,11681.1787260921,907.531971279707,904.215,910.456,0.9636,0.9525,"0.9323"
1,489,16,4911.93644041367,745.90040854261,847.940476190476,753.047619047619,0.446,0.2638,"0.0505"
1,489,20,414.533868338162,470.905254388111,452.095588235294,353.28,0.9868,0.8567,"0.7546"
1,489,24,286.981570184595,172.984377558482,156.316239316239,103.969230769231,0.6502,0.9222,"0.9118"
1,489,28,60.5100119097091,29.1306932714882,29.3827160493827,32.9066666666667,0.2292,0.6823,"0.31"
1,490,12,41041.5495036285,24167.4684727574,20929.7155555556,19394.6496,0.7708,0.3858,"0.1675"
1,490,16,89151.6878489898,17207.3513572791,10462.1726190476,9198.91047619048,0.1101,0.0738,"0.0638"
1,490,20,4952.0936218268,2476.88235294118,4686.55555555556,2372.57647058824,0.4401,0.3237,"0.8509"
1,490,24,869.754770534503,625.846153846154,723.423076923077,568.901538461539,0.4488,0.1145,"0.1477"
1,490,28,561.03939809723,521.444444444445,497.527777777778,522.346666666667,0.0844,0.0135,"0.0287"
1,491,12,601.308717427779,678.631449347962,897.74,1050.6144,0.9655,0.9173,"0.7455"
1,491,16,545.721231419366,233.52380952381,285.21164021164,333.241904761905,0.1376,0.0078,"0.0354"
1,491,20,355.693923601362,217,175.058823529412,182.903529411765,0.0047,0.0086,"9e-04"
1,491,28,175.405225094371,176.111111111111,176.555555555556,220.404444444444,0,0,"0"
1,492,12,237724.461220302,126927.446575615,138262.990338164,127678.491545894,0,0,"0"
1,492,16,253316.255427072,47254.2036504332,56340.9766081871,43155.4970760234,0.9352,0.289,"0.2619"
1,492,20,68804.8235054698,32248.8960872465,34137.4166666667,22853.5814814815,0.784,0.7512,"0.5245"
1,492,24,27815.3018826062,12342.4254080614,14832.5227272727,12739.5833333333,0.8017,0.6414,"0.5763"
1,493,12,9484.2699136235,8319.07749544868,9088.71,8159.9888,0.9738,0.2424,"0.9261"
1,493,16,17185.2238820102,6783.11087376041,6261.03703703704,5774.77904761905,0.5957,0.1531,"0.0938"
1,493,20,7575.85181017283,7412.62007434381,6949.41830065359,6547.45647058824,0.2781,0.0146,"0.0374"
1,493,24,7134.51069231142,5955.99712102882,5955.62393162393,5893.23076923077,0.2466,0.0522,"0.1748"
1,493,28,9999.2311889073,8236.62137362998,8232.45679012346,8153.83555555556,0.0431,0.0018,"1e-04"
1,494,16,1532.53437409123,1234.25877503359,1208.7037037037,1324.21142857143,0.2784,0.2205,"0.0131"
1,494,20,402.239790447977,384.219331219597,400.78431372549,491.023529411765,0.4002,0.4961,"0.1959"
1,494,24,449.086395103315,420.174756927073,401.034188034188,415.698461538462,0.7223,0.478,"0.415"
1,494,28,623.928197897828,583.622648377232,561.518518518518,571.488888888889,0.0108,0.0277,"0.0123"
1,495,16,28779.3550605364,12648.9211820669,13803.2807017544,7320.29385964912,0,0,"0"
