"condition","judge_draws","judgments_draw","samplesize","MSEout_OW","MSEout_OW_pos","MSEout_CWM","MSEout_SA","p_OW","p_OW_pos","p_CWM"
3,4,50,28,28928.1200442955,NA,16388.6666666667,11642.1566666667,0.6274,NA,"0.2639"
3,4,51,28,8067.38015484148,6226.21451275314,9828.80555555555,11677.2033333333,0.6837,0.6822,"0.8897"
3,4,52,28,14380.3870627532,14249.9954030628,19037.8888888889,19700.2266666667,0.7269,0.8589,"0.8215"
3,4,53,28,56628.450115438,56416.1312510917,88119.1145833333,72136.8,0.9331,0.9246,"0.9729"
3,4,54,28,13747.5882099116,13892.6967637665,21947.7314814815,10505.08,0.8432,0.8439,"0.7245"
3,4,55,28,39029.9919555393,39035.0742759234,63189.9270833333,78911.2433333333,0.8308,0.8927,"0.9644"
3,4,57,28,17141.5629257923,16833.3858918297,9951.44444444444,17019.12,0.5393,0.7193,"0.6479"
3,4,58,28,18972.229399353,19384.5298015495,11687.4907407407,16532.29,0.389,0.4276,"0.4653"
3,4,59,28,27671.4124895213,15921.0455109955,18703.2407407407,19262.0133333333,0.6242,0.2518,"0.6862"
3,4,60,28,20999.847215906,20989.7440881155,32571.8240740741,28979.2533333333,0.7667,0.77,"0.7961"
3,4,61,28,20575.6233986363,NA,78358.5989583333,59880.3733333333,0.9993,NA,"0.9961"
3,4,62,28,15448.7520184823,15729.007241122,22539.5,16501.0566666667,0.1844,0.1851,"0.2613"
3,4,63,28,22833.059086679,22493.072496071,49421.125,58082.6766666667,0.9723,0.8427,"0.9967"
3,4,64,28,23843.2997283993,23072.7049558818,32123.3148148148,14996.3833333333,0.101,0.1002,"0.0755"
3,4,65,28,28207.3658126208,14182.4662153761,10212.1666666667,18275.2733333333,0.5424,0.2538,"0.2468"
3,4,66,28,10803.4017516975,10955.6596927599,17545.2314814815,35170.16,0.9531,0.9886,"0.9933"
3,4,67,28,20945.55322447,20978.535008456,7357.37037037037,11518.6466666667,0.7339,0.6388,"0.4901"
3,4,68,28,29719.4361274236,30278.0983782299,39395.8981481482,37704.5666666667,0.3036,0.3058,"0.3004"
3,4,69,28,11608.2353227489,11709.9174096428,27333.462962963,21765.3633333333,0.734,0.2503,"0.4482"
3,4,70,28,15493.999415939,14941.276509896,22589.6574074074,11328.3833333333,0.8374,0.6124,"0.3599"
3,4,71,28,16247.0063535252,16254.2834657158,34647.6944444445,54097.27,0.9873,0.9859,"0.9976"
3,4,72,28,34391.3880736457,34372.1441060125,79914.9733333333,79914.9733333333,0.8741,0.8737,"No need to compare!"
3,4,73,28,32632.1290155481,32048.6789872456,87145.390625,69617.31,0.9224,0.9401,"0.9416"
3,4,74,28,23881.2641228293,23933.5981623596,52398.7083333333,68701.2366666667,0.9021,0.9021,"0.9874"
3,4,75,28,15469.9107355583,15662.1127013985,11512.4351851852,12373.34,0.5919,0.3481,"0.6909"
3,4,76,28,26156.437103422,26141.9375888878,75478.26,75478.26,0.9494,0.9468,"No need to compare!"
3,4,77,28,34739.1184068479,34743.3007448631,80703.90625,62177.7233333333,0.9565,0.954,"0.9992"
3,4,78,28,28745.7305445959,28641.0957230407,64607.89,64607.89,0.9298,0.9488,"No need to compare!"
3,4,79,28,35080.5142515951,35090.3367717243,62335.0277777778,61098.6,0.9568,0.9536,"0.9966"
3,4,80,28,19341.2845519515,19346.84716353,27603.7222222222,26462.7166666667,0.8188,0.8227,"0.7464"
3,4,81,28,20717.1286920059,20740.6049487218,75683.5,54506.11,0.9041,0.9018,"0.9978"
3,4,82,28,9838.35925492191,NA,21333.25,23688.36,0.9657,NA,"0.962"
3,4,83,28,12970.1416157519,NA,11223.037037037,14162,0.9393,NA,"0.5813"
3,4,84,28,11930.5583643435,11915.2739351423,21612.6296296296,24735.16,0.8903,0.8946,"0.8809"
3,4,85,28,13635.0585459978,NA,20693.5092592593,29742.36,0.9737,NA,"0.9238"
3,4,86,28,20076.6057947905,20290.3138568802,67669.08,67669.08,0.9926,0.7693,"No need to compare!"
3,4,87,28,19439.2295133755,19717.0332415937,29210.9074074074,28906.6533333333,0.3364,0.2985,"0.0303"
3,4,88,28,21959.9755832035,21959.4439150407,30901.462962963,33796.3666666667,0.5688,0.5704,"0.7852"
3,4,89,28,17315.4777424153,13383.044011468,25079.8425925926,16024.5033333333,0.6039,0.603,"0.9247"
3,4,90,28,14779.4326484695,14086.5001738293,29278.8611111111,30348.9966666667,0.4617,0.1237,"0.6352"
3,4,91,28,8176.16150804102,8311.51895934188,16797.8703703704,26776.7633333333,0.8597,0.8539,"0.859"
3,4,92,28,54380.5309696722,54292.5750852116,68809.962962963,63493.91,0.9885,0.934,"0.8749"
3,4,93,28,9961.94486949626,9210.07299705114,10130.7314814815,13961.27,0.8877,0.9355,"0.8852"
3,4,94,28,21743.7550004176,21709.1549958668,77062.7239583333,60077.6666666667,0.9895,0.9489,"0.9775"
3,4,95,28,15907.6376700162,NA,68558.8020833333,54593.0433333333,0.9845,NA,"0.9982"
3,4,96,28,17182.4417608449,NA,62588.9266666667,62588.9266666667,0.8802,NA,"No need to compare!"
3,4,97,28,28498.395051493,22973.1335717729,35840.3425925926,22211.0733333333,0.7542,0.711,"0.7171"
3,4,98,28,22036.2141876353,21056.1928985383,31051.1759259259,24017.8333333333,0.0609,0.0625,"0.0926"
3,4,99,28,12559.3377586592,12750.8464644951,6174.35185185185,15175.0833333333,0.7029,0.7861,"0.66"
3,4,100,28,28722.9950823085,28747.340919557,59925.9375,73700.7633333333,0.9473,0.9996,"0.9483"
3,5,1,28,25149.52816007,NA,42964.3854166667,44573.8166666667,0.9969,NA,"0.9949"
3,5,2,28,22158.0769184046,21765.1840280708,32163.640625,30802.19,0.9924,0.9951,"0.9326"
3,5,3,28,7937.46585679884,7894.54864818677,18762.2314814815,13690.9433333333,0.9977,0.9799,"0.9997"
3,5,4,28,21793.6542525402,21767.0157511781,34975.2266666667,34975.2266666667,0.9962,0.9994,"No need to compare!"
3,5,5,28,22545.4790908623,22514.3539941583,37373.6866666667,37373.6866666667,0.9873,0.9881,"No need to compare!"
3,5,6,28,7936.15821807033,NA,6844.83854166667,9904,0.9996,NA,"0.9981"
3,5,7,28,38323.7396752497,NA,43576.0833333333,48995.7333333333,0.9858,NA,"0.9875"
3,5,8,28,51077.04277148,39176.1227099369,60457.8796296296,42664.11,0.9945,0.9503,"0.9863"
3,5,9,28,13030.0655288949,NA,15215.0416666667,17845.2033333333,0.8614,NA,"0.8329"
3,5,10,28,9739.64619021885,9749.21073706957,16275.8072916667,23214.2866666667,0.9356,0.9994,"0.913"
3,5,11,28,19833.9340463957,16883.1817144598,28044.2962962963,14839.7133333333,0.9974,0.9866,"0.9843"
3,5,12,28,37707.344988287,NA,11299.015625,16721.2833333333,0.9322,NA,"0.9093"
3,5,13,28,21749.1027353977,21678.3619159287,41834.4366666667,41834.4366666667,0.9748,0.9719,"No need to compare!"
3,5,14,28,29939.4833600809,29865.0134937019,49135.33,49135.33,0.9994,0.9083,"No need to compare!"
3,5,15,28,15704.8311399035,NA,8501.68229166667,11487.0833333333,0.9969,NA,"0.9738"
3,5,16,28,14422.2015247378,12009.5484093568,14619.71875,16031.5833333333,0.9961,0.9581,"0.9964"
3,5,17,28,39122.7958158036,38863.7416588338,46972.328125,54495.6433333333,0.988,0.9863,"0.9438"
3,5,18,28,26225.451265633,26066.1346380512,38596.1018518519,16288.4566666667,0.9662,0.8258,"0.7662"
3,5,19,28,24566.6924228034,24484.3042381773,47579.0033333333,47579.0033333333,0.9961,0.997,"No need to compare!"
3,5,20,28,8005.82196361617,8013.65971166736,8868.29629629631,9147.64666666667,0.994,0.9988,"0.9912"
3,5,21,28,7501.85348306107,7519.4064979819,10358.6018518518,13916.6733333333,1,0.9996,"0.9967"
3,5,22,28,38778.4241004604,26713.9515764267,37768.9791666667,29759.5,0.9373,0.7598,"0.6395"
3,5,23,28,6790.14157527355,6800.0866019472,12239.1614583333,19018.7666666667,0.9932,0.9391,"0.9947"
3,5,24,28,28281.1261832302,27120.5188667446,32365.6203703704,28321.8933333333,0.9453,0.9427,"0.8014"
3,5,25,28,12961.446344152,12508.8999691084,9496.07291666667,12133.5633333333,0.9914,0.9996,"0.9743"
3,5,26,28,38156.166571869,18081.6733048178,29677.2733333333,29677.2733333333,0.9919,0.9768,"No need to compare!"
3,5,27,28,26372.0371908283,26193.8079303604,54468.4270833333,46807.17,0.9415,0.6814,"0.8995"
3,5,28,28,26550.3927368422,NA,33240.4444444444,19795.4766666667,0.994,NA,"0.9611"
3,5,29,28,32252.8763773778,32245.6845561431,49379.6979166667,49104.1766666667,0.9941,0.9802,"0.9969"
3,5,30,28,5446.73319285984,5450.89684993272,5220.51041666667,6213.60333333333,0.9985,0.9948,"0.9978"
3,5,31,28,7173.56086402701,7168.79762561466,11100.875,8619.38666666667,0.9921,0.9789,"0.9769"
3,5,32,28,15122.8410654412,NA,22329.0555555556,14710.2166666667,0.9959,NA,"0.9901"
3,5,33,28,13304.2866361214,NA,13656.8541666667,12223.25,0.9631,NA,"0.9574"
3,5,34,28,37849.936281571,33602.285333306,56841.212962963,39495.1833333333,0.9865,0.9964,"0.7199"
3,5,35,28,26193.8774660433,26212.5008435692,38420.8333333333,32554.66,0.9993,0.9752,"0.9774"
3,5,36,28,23809.5745667919,NA,32302.1770833333,25580.8233333333,0.9986,NA,"0.7512"
3,5,37,28,7120.27075451625,6908.52948012606,8196.45833333333,9375.03666666667,0.992,0.993,"0.9433"
3,5,38,28,46018.8809223467,45981.6406080337,74497.4895833333,59818.0166666667,0.6628,0.5808,"0.2251"
3,5,39,28,34908.142355526,33826.8391956123,20384.4739583333,16688.1366666667,0.8885,0.8522,"0.5726"
3,5,40,28,27989.9218158853,27967.7920607408,32383.3240740741,13564.62,0.9618,0.9187,"0.4999"
3,5,41,28,41728.9018842033,41548.4071501501,54211.3333333333,57199.8466666667,0.9913,0.9755,"0.722"
3,5,42,28,20435.8374747039,20421.9208657955,29018.1388888889,32873.3133333333,0.9154,0.9203,"0.9138"
3,5,43,28,15386.7473311211,11807.9862929875,10797.6614583333,14535.41,0.9987,0.9767,"0.8918"
3,5,44,28,18996.2774203623,18994.5545471668,23388.2135416667,27836.1766666667,0.9915,0.9986,"0.989"
3,5,45,28,35710.3494676235,NA,26332.3333333333,18189.5266666667,0.9862,NA,"0.9837"
3,5,46,28,37429.8664949312,NA,50290.578125,39795.9866666667,0.9426,NA,"0.9961"
3,5,47,28,48558.3285866789,48564.2029935632,54346.3981481481,38993.31,0.8603,0.7627,"0.7117"
3,5,48,28,21301.651357832,21161.9266310748,31389.0104166667,32852.34,0.9774,0.9619,"0.9612"
3,5,49,28,15227.1940689137,13640.8809775333,41731.4791666667,24242.66,0.9503,0.9974,"0.9887"
3,5,50,28,15653.002695213,11257.6359179531,25795.787037037,17086.6833333333,0.9668,0.9954,"0.7772"
3,5,51,28,10022.607821195,10018.5269532859,12545.4074074074,18527.6266666667,0.9979,0.9996,"0.997"
3,5,52,28,28301.4509133081,28341.3362496726,36142.0925925926,17517.1066666667,0.9685,0.8161,"0.9298"
3,5,53,28,37167.1447783228,34137.3990553433,56158.7777777778,34384.0266666667,0.993,0.993,"0.9438"
3,5,54,28,20311.7940230153,20308.1451114203,24484.9947916667,28416.96,0.9929,0.9958,"0.9897"
3,5,55,28,33120.1847334047,33156.3930716647,53529.3796296296,34222.13,0.5634,0.8749,"0.4997"
3,5,56,28,6920.71483251857,6954.86319877698,11434.578125,10494.6766666667,0.9946,0.9894,"0.9675"
3,5,57,28,30319.7640001127,29309.5405776564,28883.5925925926,16922.99,0.9595,0.875,"0.9846"
3,5,58,28,57618.8946731923,57577.8467388005,52337.3733333333,52337.3733333333,0.396,0.311,"No need to compare!"
3,5,59,28,4261.27508096038,4248.78515957123,21191.7666666667,21191.7666666667,0.9535,0.9967,"No need to compare!"
3,5,60,28,28613.6203539902,28584.3489260771,47524.40625,33937.2266666667,0.9516,0.9484,"0.9976"
3,5,61,28,57546.6540862187,23812.1001192713,33590.9166666667,27547.3833333333,0.8981,0.9441,"0.856"
3,5,62,28,45536.0687977519,45518.1178255407,47516.7037037037,35097.6033333333,0.663,0.5963,"0.7963"
3,5,63,28,20974.6072364735,14013.6758175162,26162.2916666667,23018.6466666667,0.9888,0.9686,"0.9846"
3,5,64,28,32941.1979054265,30758.771304476,36541.0833333333,35251.8566666667,0.8389,0.5772,"0.6654"
3,5,65,28,28351.2464501217,28216.8183779849,28836.2962962963,13341.4766666667,0.9317,0.995,"0.6104"
3,5,66,28,8558.84997540764,8572.79900476041,13016.0833333333,10108.4566666667,0.997,0.9871,"0.9814"
3,5,67,28,33530.4760637682,33154.885777858,22459.265625,16512.4366666667,0.962,0.9538,"0.9074"
3,5,68,28,21095.3592057613,21060.2059807115,43257.3,43257.3,0.9973,0.9767,"No need to compare!"
3,5,69,28,26784.992217095,26416.6328505354,21537.203125,21294.6133333333,0.9208,0.8535,"0.6394"
3,5,70,28,28032.446112886,25789.138907647,24256.3489583333,25664.3866666667,0.8397,0.8257,"0.9087"
3,5,71,28,37542.6893515657,37220.1899566407,48781.2395833333,55355.6266666667,0.9641,0.9965,"0.9693"
3,5,72,28,48118.5955359757,NA,53764.5092592593,31603.86,0.9736,NA,"0.9272"
3,5,73,28,34695.9496329575,34431.9422168071,42996.9635416667,32782.4533333333,0.7134,0.8884,"0.7199"
3,5,74,28,39946.4694161719,NA,54254.8518518519,26817.5066666667,0.8348,NA,"0.8379"
3,5,75,28,34358.0436590343,29858.916749322,30490.8333333333,19956.5133333333,0.4777,0.4926,"0.4908"
3,5,76,28,34283.817576371,34294.0143371039,59423.8796296296,49917.53,0.9946,0.9983,"0.9842"
3,5,77,28,18677.0930056405,18346.4824786432,24291.6354166667,19521.8433333333,0.9985,0.9994,"0.893"
3,5,78,28,34518.7731992379,34314.1925380839,57850.6296296296,45906.87,0.7693,0.988,"0.8835"
3,5,79,28,25313.9077268926,25259.2517014195,39191.21875,38904.4533333333,0.9986,0.9958,"0.9858"
3,5,80,28,54053.034210239,54140.6010296273,56764.90625,48664.7733333333,0.9315,0.9266,"0.8959"
3,5,81,28,24042.1029023652,22068.8590207623,31982.2760416667,22087.3066666667,0.9949,0.8213,"0.8713"
3,5,82,28,8177.07683474827,8222.2830459697,9992.02777777776,7229.07333333333,0.9985,0.9998,"0.9921"
3,5,83,28,9584.32397305775,NA,20484.2037037037,11857.8933333333,0.9819,NA,"0.9803"
3,5,84,28,18550.4408597701,11692.9068789465,18621.1041666667,12401.31,0.9984,0.9924,"0.9983"
3,5,85,28,26177.7762552268,26190.1052624176,42570.6822916667,35151.0733333333,0.9998,0.9967,"0.9977"
3,5,86,28,20560.5277355469,13735.3311739847,25552.6354166667,22166.0766666667,0.989,0.9905,"0.9131"
3,5,87,28,34217.4452334262,32410.9382767254,46614.7916666667,39701.3733333333,0.5632,0.5191,"0.7329"
3,5,88,28,18092.1596913582,NA,5960.61979166667,9639.61,0.9861,NA,"0.9819"
3,5,89,28,7932.95198727358,7959.41440574032,9634.55555555555,5742.19666666667,0.9838,0.9877,"0.9856"
3,5,90,28,25728.2172507137,25742.489903087,30758.1666666667,17945.7733333333,0.8957,0.8424,"0.7668"
3,5,91,28,10128.0803498702,NA,7080.09375,9527.22666666666,0.9997,NA,"0.984"
3,5,92,28,27974.3195606621,27938.436338996,41516.1979166667,42244.1066666667,0.9956,0.9803,"0.9978"
3,5,93,28,17270.2028950998,17181.6772110452,36920.0533333333,36920.0533333333,0.9259,0.9966,"No need to compare!"
3,5,94,28,23703.8496785034,16089.5677898183,24758.5520833333,20719.73,0.9968,0.9991,"0.8736"
3,5,95,28,26888.7812100171,26447.2940752107,42081.7864583333,43684.36,0.9935,0.9957,"0.9968"
3,5,96,28,32820.9047758039,31086.4657448772,46055.453125,48084.2333333333,0.9006,0.9862,"0.9854"
3,5,97,28,29647.5782093213,29351.372373009,46662.5466666667,46662.5466666667,0.9112,0.997,"No need to compare!"
3,5,98,28,50483.1739016848,50474.6591095845,45993.8703703704,37602.14,0.6689,0.8947,"0.6912"
3,5,99,28,31757.551424277,30772.1404588786,30587.1759259259,15301.4366666667,0.9795,0.9079,"0.9328"
3,5,100,28,39222.4755211085,NA,63718.2592592593,48274.58,0.9967,NA,"0.9952"
3,6,1,28,19440.9077881192,19449.0027202792,9607.55666666666,9607.55666666666,0.9991,0.9998,"No need to compare!"
3,6,2,28,26499.6557372145,26380.2156021538,32305.953125,12265.09,0.8084,0.8047,"0.8032"
3,6,3,28,11913.0708930048,11907.1023839154,11896.34,11896.34,0.9981,0.9971,"No need to compare!"
3,6,4,28,19419.0659048059,19419.8399848621,9965.10333333333,9965.10333333333,1,0.9989,"No need to compare!"
3,6,5,28,18669.9640704892,18657.3433397007,15943.09375,9598.97666666666,0.9854,0.9824,"0.9828"
3,6,6,28,5607.82878353214,5614.65855344256,5607.31666666667,5607.31666666667,1,1,"No need to compare!"
3,6,7,28,20984.4318656347,20972.4278788843,27329.5925925926,11448.3833333333,0.9913,0.998,"0.9856"
3,6,8,28,21002.3946127798,21025.9644814885,27000.9895833333,10836.49,0.9921,0.9961,"0.9466"
3,6,9,28,16441.6226892826,16447.8963003657,16853.6633333333,16853.6633333333,0.9998,0.9787,"No need to compare!"
3,6,10,28,20160.690566971,20222.0105800618,13446.46,13446.46,0.9756,0.9892,"No need to compare!"
3,6,11,28,8661.52709132927,8648.2810886628,8793.44666666667,8793.44666666667,0.9891,0.9873,"No need to compare!"
3,6,12,28,5701.20914489042,5686.33060178748,6128.67333333333,6128.67333333333,0.9251,0.9227,"No need to compare!"
3,6,13,28,19195.2324329971,19213.1633627876,15416.5866666667,15416.5866666667,0.9902,0.9887,"No need to compare!"
3,6,14,28,22174.0441466744,22176.3042706913,14385.9133333333,14385.9133333333,0.9997,0.9997,"No need to compare!"
3,6,15,28,11818.1736514962,11840.7246734643,10740.6833333333,10740.6833333333,1,0.9859,"No need to compare!"
3,6,16,28,19657.5538956158,19639.3155318992,14320.2033333333,14320.2033333333,0.6706,0.9755,"No need to compare!"
3,6,17,28,25413.8778591638,25414.5041921247,20379.5729166667,13357.4166666667,0.9712,0.9692,"0.9998"
3,6,18,28,6882.39970513069,6870.32475721069,8006.01666666666,8006.01666666666,0.9983,0.9998,"No need to compare!"
3,6,19,28,16823.7651698707,16856.0476500423,12165.14,12165.14,0.9983,0.9997,"No need to compare!"
3,6,20,28,12433.7767765491,12433.9444222192,13151.7766666667,13151.7766666667,0.9979,0.9982,"No need to compare!"
3,6,21,28,22384.0663230797,22379.2538439957,24141.890625,12231.7766666667,0.9919,0.622,"0.9935"
3,6,22,28,16108.4734845772,16105.1520855306,13934.6233333333,13934.6233333333,0.9985,0.999,"No need to compare!"
3,6,23,28,16341.8096621114,16400.1514420986,21014.7864583333,6591.20666666666,0.975,0.9945,"0.9327"
3,6,24,28,13212.7284780111,13287.3702958296,9939.52,9939.52,1,0.9932,"No need to compare!"
3,6,25,28,7445.85845567639,7413.49850160366,7250.43,7250.43,0.9913,1,"No need to compare!"
3,6,26,28,37474.1859395903,35506.1083220705,37480.8958333333,16335.9866666667,0.357,0.9652,"0.9035"
3,6,27,28,16844.2733087629,16866.3278677815,16012.65,16012.65,0.9998,0.9986,"No need to compare!"
3,6,28,28,29229.4652454833,29212.7330663411,22160.3966666667,22160.3966666667,0.9885,0.6368,"No need to compare!"
3,6,29,28,20482.4847041758,20512.7961865712,17738.7766666667,17738.7766666667,0.9913,0.9927,"No need to compare!"
3,6,30,28,5971.32716056541,5953.44000102852,5109.55333333333,5109.55333333333,0.9955,0.9953,"No need to compare!"
3,6,31,28,11916.6841181978,11899.8580208101,8656.08333333333,8656.08333333333,0.9995,0.9798,"No need to compare!"
3,6,32,28,8227.77091971936,8223.88795198643,7099.72333333333,7099.72333333333,0.9264,0.923,"No need to compare!"
3,6,33,28,14500.885400692,14511.1292776027,13465.3033333333,13465.3033333333,0.9975,0.8299,"No need to compare!"
3,6,34,28,14793.5720984932,14827.3612994573,13977.2266666667,13977.2266666667,0.9995,0.9998,"No need to compare!"
3,6,35,28,16704.4372000707,16699.7366069155,16070.9533333333,16070.9533333333,0.9984,0.9772,"No need to compare!"
3,6,36,28,6661.55376941193,6643.5316558659,4848.04666666667,4848.04666666667,0.9985,0.8989,"No need to compare!"
3,6,37,28,15874.7402027563,15873.0051374259,15255.5966666667,15255.5966666667,1,1,"No need to compare!"
3,6,38,28,22765.9910976316,22692.0925824966,18943.94,18943.94,0.9995,0.9591,"No need to compare!"
3,6,39,28,7842.25030395811,7833.79419815043,8498.10333333333,8498.10333333333,0.9997,0.9614,"No need to compare!"
3,6,40,28,16372.9536594926,16347.8445805177,12518.5133333333,12518.5133333333,0.9991,0.9997,"No need to compare!"
3,6,41,28,40047.8303265501,27303.2348441839,22021.59,22021.59,0.9999,0.999,"No need to compare!"
3,6,42,28,25056.5127438952,25056.2803375123,20949.4133333333,20949.4133333333,0.9761,0.8416,"No need to compare!"
3,6,43,28,9668.09391673616,9658.39818077613,8240.57,8240.57,0.9024,1,"No need to compare!"
3,6,44,28,16030.1871378932,16030.0431641792,14882.5866666667,14882.5866666667,0.9999,1,"No need to compare!"
3,6,45,28,13923.762824843,13919.3167972324,14474.6033333333,14474.6033333333,0.8345,0.8284,"No need to compare!"
3,6,46,28,12783.4995137101,12770.4574402573,12773.9133333333,12773.9133333333,0.9816,0.988,"No need to compare!"
3,6,47,28,26899.6023144197,26993.9916423789,9395.11333333332,9395.11333333332,0.9887,0.9934,"No need to compare!"
3,6,48,28,8640.91053018649,8643.26547242558,8106.47333333333,8106.47333333333,0.9988,0.9994,"No need to compare!"
3,6,49,28,27630.2648794527,27696.0249058643,29879.5520833333,12403.66,0.9978,0.9985,"0.9926"
3,6,50,28,18597.5262017872,18581.465184053,14760.7,14760.7,0.9932,0.2761,"No need to compare!"
3,6,51,28,19329.3070585574,19359.9110746521,23806.2916666667,8129.14,0.9977,0.9984,"0.9997"
3,6,52,28,7686.32008180346,7710.51302053242,6024.03333333333,6024.03333333333,0.9473,0.9994,"No need to compare!"
3,6,53,28,7610.47866767396,7654.74493734709,3242.02,3242.02,0.9997,0.9852,"No need to compare!"
3,6,54,28,22197.5265967686,22191.0574147223,19194.1,19194.1,0.9946,1,"No need to compare!"
3,6,55,28,8646.06829605505,8638.18183390476,10145.3266666667,10145.3266666667,0.8842,0.9532,"No need to compare!"
3,6,56,28,6780.63395292539,6761.07728399344,5021.92333333333,5021.92333333333,0.8576,0.9957,"No need to compare!"
3,6,57,28,8718.39042882255,8719.67577441373,9573.46666666666,9573.46666666666,0.9908,0.9972,"No need to compare!"
3,6,58,28,16003.4175786734,15972.3462384861,6625.47333333333,6625.47333333333,0.991,0.9997,"No need to compare!"
3,6,59,28,10541.8626164623,10559.7018638404,7869.79,7869.79,0.9997,0.9999,"No need to compare!"
3,6,60,28,18637.2343860046,18630.9261539933,20865.2291666667,13413.3766666667,0.9986,0.9997,"0.9998"
3,6,61,28,15103.3323422848,15103.3138392064,11958.6533333333,11958.6533333333,0.9999,0.9991,"No need to compare!"
